date,ticker,market_cap,eps_ttm
2023-06-01,CRCE,0.0022949999999999997,-0.06
2023-06-01,WOLV,0.002276,0.01
2023-06-01,GMER,0.002057,-0.02
2023-06-01,VPER,0.0028290000000000004,-0.0
2023-06-01,TNRG,0.002765,-0.13
2023-06-01,COSG,0.003428,-0.19
2023-06-01,FECOF,0.002247,-0.0
2023-06-01,EPGG,0.002235,-0.0
2023-06-01,WSCO,0.0022080000000000003,-0.0
2023-06-01,MMMW,0.00207,-0.0
2023-06-01,CPMD,0.002189,-0.11
2023-06-01,WHSI,0.002186,-0.0
2023-06-01,TMIN,0.002166,-0.0
2023-06-01,ELRA,0.002165,-0.0
2023-06-01,TPPM,0.003661,
2023-06-01,TCBP,0.0020310000000000003,-2.51
2023-06-01,MAGE,0.002156,-0.06
2023-06-01,MMMM,0.0021739999999999997,-0.05
2023-06-01,VEII,0.0021309999999999996,-0.01
2023-06-01,QTEK,0.002085,-1.07
2023-06-01,SXTC,0.002276,-1.99
2023-06-01,GTCH,0.0022890000000000002,-0.1
2023-06-01,SIXWF,0.0020150000000000003,-0.03
2023-06-01,CMDRF,0.0021869999999999997,-0.01
2023-06-01,FIFG,0.002162,-0.05
2023-06-01,CBDY,0.0015429999999999999,-0.01
2023-06-01,STQN,0.0020169999999999997,-0.03
2023-06-01,TCRI,0.0020150000000000003,-0.0
2023-06-01,CHMT,0.002013,-0.01
2023-06-01,IGEN,0.002008,-0.0
2023-06-01,FCIC,0.002007,-0.02
2023-06-01,AVPMF,0.0020150000000000003,-0.01
2023-06-01,SHRG,0.001866,-0.14
2023-06-01,SOLS,0.001598,-0.04
2023-06-01,SRGZ,0.001946,-0.0
2023-06-01,KALO,0.001907,0.01
2023-06-01,NXEN,0.0030169999999999997,-0.01
2023-06-01,BNMV,0.002,-24.48
2023-06-01,SMTK,0.002438,-0.29
2023-06-01,NFEI,0.001994,-0.0
2023-06-01,LSMG,0.001875,0.02
2023-06-01,TCCO,0.0018540000000000002,-1.45
2023-06-01,NIHK,0.001641,0.0
2023-06-01,AMMJ,0.00165,-0.01
2023-06-01,NBY,0.0017330000000000002,-10.85
2023-06-01,SRSG,0.001841,-0.04
2023-06-01,IPCIF,0.001986,-1.34
2023-06-01,IGPK,0.001767,-0.0
2023-06-01,VFRM,0.0012490000000000001,-0.1
2023-06-01,CBDW,0.001729,-0.01
2023-06-01,XNDA,0.0018080000000000001,-0.04
2023-06-01,AMHG,0.0017430000000000002,-0.2
2023-06-01,WOEN,0.002176,
2023-06-01,VNTRQ,0.0028889999999999996,-2.92
2023-06-01,ABNAF,0.0016619999999999998,-0.04
2023-06-01,HCYT,0.001539,-17.74
2023-06-01,LAAB,0.001747,-0.0
2023-06-01,NUGL,0.0020139999999999997,-0.0
2023-06-01,COUV,0.0,-0.0
2023-06-01,ATNXQ,0.0,-7.57
2023-06-01,IMII,0.002234,0.01
2023-06-01,CAPC,0.001562,-0.06
2023-06-01,AHRO,0.002055,-0.0
2023-06-01,ECGI,0.003307,-0.02
2023-06-01,SNBH,0.001692,-0.01
2023-06-01,MEXGF,0.0015609999999999999,-0.04
2023-06-01,AASP,0.0,-0.0
2023-06-01,TEVNF,0.001736,-0.01
2023-06-01,FMHS,0.001673,-0.03
2023-06-01,KSPN,0.001367,-4.79
2023-06-01,CMGR,0.0016519999999999998,-0.01
2023-06-01,KRFG,0.001645,-0.0
2023-06-01,SSOF,0.00181,-0.0
2023-06-01,SYSX,0.001988,-0.11
2023-06-01,ALTX,0.001754,-0.01
2023-06-01,CBDS,0.0016519999999999998,-0.03
2023-06-01,GIGA,0.001696,-3.67
2023-06-01,USRM,0.0013469999999999999,-0.0
2023-06-01,SVSN,0.0015689999999999999,-0.01
2023-06-01,OGAA,0.001593,-0.01
2023-06-01,TPTW,0.0015509999999999999,-0.07
2023-06-01,BZWR,0.002142,-0.02
2023-06-01,GMZP,0.0013520000000000001,-0.0
2023-06-01,QWTR,0.005936,-0.01
2023-06-01,CCCP,0.0015229999999999998,0.01
2023-06-01,DVLP,0.00136,-0.001
2023-06-01,WARM,0.0017410000000000001,-0.0
2023-06-01,MOJO,0.001484,-0.01
2023-06-01,ATYG,0.001498,-0.0
2023-06-01,GRST,0.001678,0.0
2023-06-01,SMME,0.0017259999999999999,-0.0
2023-06-01,NXMR,0.0013839999999999998,-0.0
2023-06-01,MNGG,0.0021680000000000002,-0.0
2023-06-01,LBWR,0.001445,0.0
2023-06-01,SHGI,0.001438,-0.64
2023-06-01,XESP,0.001433,-0.02
2023-06-01,IMUC,0.0011619999999999998,13.05
2023-06-01,HWKE,0.001424,-0.39
2023-06-01,NUMD,0.001139,-0.0
2023-06-01,JKSM,0.0014190000000000001,-0.02
2023-06-01,KATX,0.001583,-0.0
2023-06-01,ISGN,0.001393,-0.11
2023-06-01,FLXT,0.001381,-0.01
2023-06-01,SATT,0.0,-0.51
2023-06-01,CLOW,0.001463,-0.0
2023-06-01,USAQ,0.001397,-0.11
2023-06-01,ESMC,0.001853,0.04
2023-06-01,CRKR,0.001286,-0.87
2023-06-01,ICCO,0.002081,-0.009
2023-06-01,MLRT,0.001929,-0.14
2023-06-01,MJNE,0.0011,-0.08
2023-06-01,GBUX,0.001398,-3.67
2023-06-01,ADMG,0.0,-0.01
2023-06-01,BIOC,0.003012,-61.78
2023-06-01,EPWCF,0.00256,-0.02
2023-06-01,INQR,0.0,-0.01
2023-06-01,ETCK,0.0011279999999999999,-0.03
2023-06-01,TOMDF,0.001127,-0.04
2023-06-01,VRVR,0.001244,-0.28
2023-06-01,ELST,0.001247,0.01
2023-06-01,ISCO,0.0013369999999999999,-0.04
2023-06-01,KAYS,0.0013080000000000001,-0.26
2023-06-01,CPWR,0.0014010000000000001,-0.04
2023-06-01,BLPG,0.001398,-0.02
2023-06-01,CBIA,0.001439,
2023-06-01,TRLFF,0.0,0.0
2023-06-01,MXSG,0.0011439999999999998,-0.0
2023-06-01,UVSS,0.0011539999999999999,-0.008
2023-06-01,AMNI,0.0011439999999999998,-0.17
2023-06-01,QPRC,0.003065,-0.28
2023-06-01,PAXH,0.001117,-0.01
2023-06-01,VRTC,0.00108,-0.02
2023-06-01,MJHI,0.0011020000000000001,-0.12
2023-06-01,WINSF,0.001091,-0.14
2023-06-01,MRZM,0.001303,-1.06
2023-06-01,RSPI,0.0,-0.06
2023-06-01,MSYN,0.001077,-0.01
2023-06-01,BFYW,0.00107,-0.09
2023-06-01,SUWN,0.0010580000000000001,-0.0
2023-06-01,MLFB,0.0010409999999999998,-0.01
2023-06-01,MGHL,0.00102,-1.46
2023-06-01,SEAV,0.001231,-0.0
2023-06-01,TMLL,0.001001,-706.779
2023-06-01,GSFI,0.0,0.0
2023-06-01,MUSS,0.0,-0.06
2023-06-01,HADV,0.0,-0.0
2023-06-01,NVDEF,0.0,-0.42
2023-06-01,BLIS,0.001036,-0.13
2023-06-01,DLYT,0.0,-0.74
2023-06-01,LBSR,0.0016040000000000002,0.04
2023-06-01,GLSH,0.0,-0.75
2023-06-01,WEBB,0.0,-0.008
2023-06-01,HSTC,0.0,-0.03
2023-06-01,MTPP,0.0,-0.0
2023-06-01,PLYN,0.0,-0.01
2023-06-01,WHLT,0.0,-0.01
2023-06-01,VBHI,0.0,-0.0
2023-06-01,REOS,0.0,-0.23
2023-06-01,NTRR,0.0,-0.0
2023-06-01,NPHC,0.0,0.0
2023-06-01,HNOI,0.0,-546.44
2023-06-01,VEST,0.0,-0.066
2023-06-01,FRZT,0.0,0.0
2023-06-01,BSPK,0.001074,-0.4
2023-06-01,CMRF,0.0,0.26
2023-06-01,AFOM,0.0,-0.0
2023-06-01,GRHI,0.0,-0.01
2023-06-01,SILS,0.0,
2023-06-01,LVPA,0.802826,-0.36
2023-06-01,DUUO,0.0,0.01
2023-06-01,OWVI,0.0,-0.011
2023-06-01,ITOX,0.0,-0.0
2023-06-01,TCDAQ,0.0,-1.41
2023-06-01,WESC,0.0,-0.0
2023-06-01,BTDG,0.0,-0.01
2023-06-01,CMGO,0.0,-0.0
2023-06-01,SLDC,0.0,0.35
2023-06-01,EQOSQ,0.0,-1.87
2023-06-01,MTLK,0.0,0.01
2023-06-01,SGLA,0.0,-0.04
2023-06-01,ONCI,0.0,-0.0
2023-06-01,BCNN,0.0,0.03
2023-06-01,JPPYY,0.0,0.09
2023-06-01,QBIO,0.0,-0.25
2023-06-01,HRBK,0.0,2.59
2023-06-01,BOTY,0.0,0.0
2023-06-01,DPWW,0.0,-0.01
2023-06-01,OMTK,0.0,-0.01
2023-06-01,IMCI,0.0,-7.98
2023-06-01,MYCB,0.0,-0.28
2023-06-01,VYST,0.0,-0.43
2023-06-01,QTNTQ,0.0,18.58
2023-06-01,AFHIF,0.0,-0.77
2023-06-01,TPIA,0.0,-0.19
2023-06-01,USNU,0.0,-0.13
2023-06-01,BANT,0.0,-0.0
2023-06-01,PSWW,0.0,0.0
2023-06-01,CTKYY,0.0,0.06
2023-06-01,ARRT,0.0,-0.01
2023-06-01,EVVL,0.0,-0.01
2023-06-01,SANP,0.0,-0.0
2023-06-01,NAFS,0.0,-0.0
2023-06-01,LUXFF,0.0,-0.24
2023-06-01,RAHGF,0.0,-0.01
2023-06-01,GNOLF,0.0,
2023-06-01,SSHT,0.0,-0.06
2023-06-01,ROAG,0.0,0.01
2023-06-01,DIGP,0.0,-0.03
2023-06-01,EHVVF,0.0,-0.05
2023-06-01,QNGYQ,0.0,-21.0
2023-06-01,AOXY,0.0,-0.0
2023-06-01,GLUC,0.001818,-0.08
2023-06-01,NNAX,0.0,-0.0
2023-06-01,RTSL,0.0,-0.01
2023-06-01,GFMH,0.0,-0.0
2023-06-01,MNTR,0.0,-0.02
2023-06-01,SGBI,0.0,-0.0
2023-06-01,XCRT,0.0,0.0
2023-06-01,RDGA,0.0,-0.02
2023-06-01,NECA,0.0,-0.0
2023-06-01,NSPDF,0.0,-0.06
2023-06-01,XTRM,0.0,0.0
2023-06-01,CWNOF,0.0,-0.03
2023-06-01,AMLH,0.0,-0.0
2023-06-01,JFIL,0.0,-0.0
2023-06-01,IINX,0.0,-0.0
2023-06-01,TAMG,0.0,-0.36
2023-06-01,GRLF,0.0,0.0
2023-06-01,HHHEF,0.0,-0.18
2023-06-01,AMNL,0.0,-0.01
2023-06-01,SDON,0.0,-0.0
2023-06-01,SSET,0.0,-0.11
2023-06-01,DCLT,0.0,0.0
2023-06-01,ZICX,0.0,-0.0
2023-06-01,PUGE,0.0,-0.0
2023-06-01,PVNNF,0.0,-0.03
2023-06-01,FLES,0.0,-21.15
2023-06-01,FRTG,0.0,-0.03
2023-06-01,HCMC,0.046327,-0.0
2023-06-01,CXCQ,0.0,-0.215
2023-06-01,SKVI,0.0,-0.55
2023-06-01,TQLB,0.0,-0.052
2023-06-01,PEARQ,0.0,-0.48
2023-06-01,STRYQ,0.0,-0.96
2023-06-01,CDAKQ,0.0,-0.44
2023-06-01,EMED,0.0,-0.02
2023-06-01,WWSG,0.0,-0.02
2023-06-01,PDNLA,0.0,-0.02
2023-06-01,WDDD,0.0,-0.01
2023-06-01,IFMK,0.0,-0.01
2023-06-01,ATRX,0.0,-1.06
2023-06-01,YBCN,0.002648,-0.0
2023-06-01,MCCX,0.0,-0.01
2023-06-01,BOXDQ,0.0,-4.71
2023-06-01,DLOC,0.0,0.0
2023-06-01,GCAN,0.0,-0.0
2023-06-01,AURI,0.0,0.0
2023-06-01,GYST,0.0,
2023-06-01,LFAP,0.0,-0.0
2023-06-01,CYDX,0.0,0.768
2023-06-01,SEII,0.0,-0.01
2023-06-01,YGYI,0.0,-1.61
2023-06-01,CSTF,0.0,2.28
2023-06-01,KDCE,0.0,0.02
2023-06-01,RGIN,0.0,-0.01
2023-06-01,HLLK,0.0,-0.0
2023-06-01,QTXB,0.0,-0.01
2023-06-01,RAKR,0.0,-0.01
2023-06-01,ATDS,0.0,84.97
2023-06-01,HYREQ,0.0,-0.82
2023-06-01,RBSH,0.0,-0.02
2023-06-01,PACV,0.0,-0.04
2023-06-01,ELRE,0.0,-0.23
2023-06-01,PTAM,0.0,-0.02
2023-06-01,GMEV,0.0,-0.0
2023-06-01,ABMC,0.0,-0.03
2023-06-01,GTHR,0.0,-0.02
2023-06-01,CHNC,0.0,0.0
2023-06-01,VMHG,0.0,-0.001
2023-06-01,CRCW,0.0,-0.28
2023-06-01,BEGI,0.0,-0.01
2023-06-01,LCINQ,0.0,-24.58
2023-06-01,ABQQ,0.0,-0.01
2023-06-01,PHOT,0.0,-3.6
2023-06-01,ANSU,0.0,-0.0
2023-06-01,PMPG,0.0,0.0
2023-06-01,GAXY,0.0,-0.05
2023-06-01,CDXQ,0.0,0.0
2023-06-01,GAHC,0.0,-0.01
2023-06-01,TWOH,0.0,-0.04
2023-06-01,ECGR,0.0,
2023-06-01,BOTH,0.0,-0.08
2023-06-01,GXXM,0.0,0.0
2023-06-01,VHLD,0.0,-0.05
2023-06-01,SNMN,0.0,-0.0
2023-06-01,GWGHQ,0.0,-10.24
2023-06-01,GZIC,0.0,-0.06
2023-06-01,NUVI,0.0,0.0
2023-06-01,MAPT,0.0,-0.0
2023-06-01,NHMD,0.0,-0.0
2023-06-01,TRMNF,0.001532,-0.41
2023-06-01,VIZC,0.0,-112.16
2023-06-01,GLAE,0.0,-125.01
2023-06-01,BDPT,0.0,-0.0
2023-06-01,WEIDY,0.0,-8.66
2023-06-01,NICH,0.0,-0.03
2023-06-01,QDMI,0.0,-1.64
2023-06-01,PRCX,0.0,-0.02
2023-06-01,VISM,0.0,-0.94
2023-06-01,AFIIQ,0.0,-2.41
2023-06-01,DGWR,0.0,-0.0
2023-06-01,SLCH,0.0,-3.54
2023-06-01,MASN,0.0,0.0
2023-06-01,WINR,0.0,-4.96
2023-06-01,SAML,0.0,-0.75
2023-06-01,GEGI,0.0,-0.01
2023-06-01,PRRY,0.0,-0.045
2023-06-01,XFCI,0.0,-10.01
2023-06-01,QREE,0.0,-282.98
2023-06-01,HSTA,0.0,-0.695
2023-06-01,MSSV,0.0,-0.45
2023-06-01,UPDC,0.0,-0.01
2023-06-01,BRGO,0.0,292.34
2023-06-01,EMGE,0.0,-0.007
2023-06-01,PLXPQ,0.0,-1.13
2023-06-01,BISA,0.0,-0.02
2023-06-01,BZRD,0.0,-0.0
2023-06-01,TPII,0.0,-7.621
2023-06-01,FORZ,0.0,-0.01
2023-06-01,BBRW,0.0,10.94
2023-06-01,BBBT,0.0,-0.0
2023-06-01,EMDF,0.0,-0.01
2023-06-01,KALRQ,0.0,-470.23
2023-06-01,MDWK,0.0,-0.01
2023-06-01,ASCK,0.0,-0.0
2023-06-01,GWSN,0.0,-13.07
2023-06-01,DZGH,,
2023-06-01,CONC,0.0,-0.01
2023-06-01,YCRM,0.0,-0.04
2023-06-01,AHIX,0.0,
2023-06-01,SCGX,0.0,
2023-06-01,CNBX,0.0,-3.1
2023-06-01,CLIS,0.0,-0.02
2023-06-01,SNWR,0.0,-0.21
2023-06-01,SPOWF,0.0,0.02
2023-06-01,LFEV,0.0,-6.97
2023-06-01,THCT,0.0,-0.09
2023-06-01,PCNT,0.0,-0.06
2023-06-01,WTII,0.0,-0.005
2023-06-01,MMEX,0.0,-0.22
2023-06-01,HMLA,0.0,0.0
2023-06-01,CYAP,0.0,-0.82
2023-06-01,CGSI,0.0,-3.91
2023-06-01,CIRX,0.0,-0.31
2023-06-01,CDIX,0.0,0.0
2023-06-01,DTII,0.0,-3.6
2023-06-01,EXEO,0.0,-0.05
2023-06-01,LBTI,0.0,-0.03
2023-06-01,DLCR,0.0,-0.0
2023-06-01,CCOB,0.0,-0.01
2023-06-01,CSSI,0.0,-0.078
2023-06-01,TUEMQ,0.0,-23.43
2023-06-01,NNRX,0.0,-0.01
2023-06-01,XCPL,0.0,0.04
2023-06-01,ASII,0.0,-0.21
2023-06-01,GRMC,0.0,-0.01
2023-06-01,WTKN,0.0,-1.01
2023-06-01,VTXB,0.0,-0.001
2023-06-01,RDAR,0.0,-1.91
2023-06-01,EWLU,0.0,-0.02
2023-06-01,SCRH,0.0,-0.0
2023-06-01,HSMD,0.0,-0.03
2023-06-01,GTRL,0.0,-0.824
2023-06-01,WBEVQ,0.0,-2.03
2023-06-01,PGAS,0.0,-0.13
2023-06-01,BMCS,0.0,-0.004
2023-06-01,XDSL,0.0,-0.03
2023-06-01,DNAX,0.0,0.01
2023-06-01,PHASQ,0.0,-2.14
2023-06-01,GWHP,0.0,-0.05
2023-06-01,ALNAQ,0.0,-0.48
2023-06-01,DWOG,0.0,-0.0
2023-06-01,AMIH,0.0,-3.79
2023-06-01,LFER,0.0,-0.03
2023-06-01,TRTK,0.0,-0.0
2023-06-01,NEWYY,0.0,-22.09
2023-06-01,AQUI,0.0,-0.631
2023-06-01,SPUP,0.0,-0.06
2023-06-01,CLCS,0.0,-0.17
2023-06-01,BTIM,0.0,-0.05
2023-06-01,BLFE,0.0,-0.06
2023-06-01,FBCD,0.0,-5.68
2023-06-01,GRSO,0.0,-0.0
2023-06-01,CHGI,0.0,-0.01
2023-06-01,CRYO,0.0,-0.07
2023-06-01,SFIO,0.0,0.002
2023-06-01,MAXD,0.0,-0.0
2023-06-01,BRBL,0.0,0.05
2023-06-01,FNHCQ,0.0,-7.34
2023-06-01,FRFR,0.0,-1.03
2023-06-01,AFPW,0.0,-0.0
2023-06-01,BNCM,0.0,0.022
2023-06-01,FERN,0.0,0.0
2023-06-01,MKDTY,0.0,-4.52
2023-06-01,KEGS,0.0,-1.42
2023-06-01,RTON,0.0,0.0
2023-06-01,ALFIQ,0.0,-1.35
2023-06-01,GTOR,0.0,-3.7
2023-06-01,QIAN,0.0,-0.01
2023-06-01,HBIS,0.0,-9.0
2023-06-01,PHCFF,0.0,-2.88
2023-06-01,CNNA,0.0,-30.43
2023-06-01,PGAI,0.0,0.23
2023-06-01,VTNA,0.0,-0.09
2023-06-01,CBDL,0.0,0.0
2023-06-01,YUKA,0.0,-623.6
2023-06-01,SESG,,
2023-06-01,EGOX,,
2023-06-01,NWAC,,
2023-06-01,JIA,,
2023-06-01,SUNH,,
2023-06-01,MTEN,,
2023-06-01,SONG,0.0,
2023-06-01,GODN,,
2023-06-01,ZTOP,,
2023-06-01,SPGC,,
2023-06-01,COHR,0.0,-1.16
2023-06-01,CRML,,
2023-06-01,LVDW,,
2023-06-01,UNL,,
2023-06-01,TNT,,
2023-06-01,INTS,,
2023-06-01,ETHE,0.0,
2023-06-01,GSOL,0.0,
2023-06-01,NTV,,
2023-06-01,BMNR,0.0,-0.033
2023-06-01,OAK-PA,0.0,
2023-06-01,UGA,,
2023-06-01,MDLS,,
2023-06-01,AAAU,,
2023-06-01,KGS,,
2023-06-01,CNAQ,,
2023-06-01,JPO,,
2023-06-01,SRM,,
2023-06-01,ZKGCF,,
2023-06-01,MSTH,0.0,
2023-06-01,GELS,,
2023-06-01,GFCX,,
2023-06-01,ARAG,,
2023-06-01,DRFY,,
2023-06-01,OBTC,,
2023-06-01,BULL,,
2023-06-01,FILG,0.0,
2023-06-01,HRDG,,
2023-06-01,WPA,,
2023-06-01,GDLT,,
2023-06-01,RPET,,
2023-06-01,GPLB,0.0,
2023-06-01,SGOL,,
2023-06-01,ETZ,,
2023-06-01,GMM,,
2023-06-01,AUMB,,
2023-06-01,MDBH,0.0,
2023-06-01,GLIV,0.0,
2023-06-01,FLCT,,
2023-06-01,KPN,,
2023-06-01,KARX,,
2023-06-01,YBZN,,
2023-06-01,BITW,0.0,
2023-06-01,GLDM,,
2023-06-01,CEDAX,,
2023-06-01,VCMIX,,
2023-06-01,LGCP,0.0,0.017
2023-06-01,ACRU,0.0,-1.132
2023-06-01,ICR-PA,0.0,0.68
2023-06-01,WEFCX,,
2023-06-01,GBAT,0.0,
2023-06-01,BCGF,,
2023-06-01,FMST,,
2023-06-01,CASK,,
2023-06-01,CJOY,,
2023-06-01,PSGI,0.0,0.007
2023-06-01,CEAC,,
2023-06-01,AFJK,,
2023-06-01,OPHV,,
2023-06-01,SKFG,0.0,0.007
2023-06-01,FSHP,,
2023-06-01,FXF,,
2023-06-01,CNCL,,
2023-06-01,EAWC,,
2023-06-01,KBSG,,
2023-06-01,YAMHY,0.0,1.56
2023-06-01,LQLY,,
2023-06-01,XGEIX,,
2023-06-01,LIAI,,
2023-06-01,SMGE,,
2023-06-01,TDAI,,
2023-06-01,THNK,,
2023-06-01,DXYZ,,
2023-06-01,BPYPM,0.0,
2023-06-01,SMST,,
2023-06-01,GLTR,,
2023-06-01,GJP,0.0,
2023-06-01,NRSAX,,
2023-06-01,LRE,,
2023-06-01,IAUM,,
2023-06-01,BRNI,,
2023-06-01,WETH,0.0,0.364
2023-06-01,PGRM,,
2023-06-01,WOK,,
2023-06-01,TRSG,,
2023-06-01,TIPLX,,
2023-06-01,GEMZ,0.0,-0.003
2023-06-01,CNROX,,
2023-06-01,ADOB,,
2023-06-01,PLTM,,
2023-06-01,ETCG,,
2023-06-01,GLE,,
2023-06-01,MNGA,,
2023-06-01,IPXX,,
2023-06-01,ULY,,
2023-06-01,INTM,,
2023-06-01,ASPP,,
2023-06-01,ABLV,,
2023-06-01,LARAX,,
2023-06-01,HGIA,,
2023-06-01,TRCC,0.0,
2023-06-01,NBAD,,
2023-06-01,SODR,,
2023-06-01,HESP,,
2023-06-01,HUAK,,
2023-06-01,VCRRX,,
2023-06-01,PRDEX,,
2023-06-01,GXXY,0.0,-0.003
2023-06-01,UNSS,0.0,
2023-06-01,ONS,,
2023-06-01,SGD,,
2023-06-01,NOVI,,
2023-06-01,XYGJ,,
2023-06-01,NISM,,
2023-06-01,ATCH,,
2023-06-01,EIOAX,,
2023-06-01,SPPL,,
2023-06-01,WRNT,,
2023-06-01,AGII,,
2023-06-01,FXA,,
2023-06-01,JBK,0.0,
2023-06-01,XILSX,,
2023-06-01,BAR,,
2023-06-01,RBNK,0.0,
2023-06-01,CCLFX,,
2023-06-01,SRRIX,,
2023-06-01,OSTX,,
2023-06-01,SMXT,,
2023-06-01,OWSCX,,
2023-06-01,PDSKX,,
2023-06-01,FIO,,
2023-06-01,HBER,,
2023-06-01,CVF,,
2023-06-01,THMB,,
2023-06-01,CBLO,0.0,-0.0
2023-06-01,ODDB,,
2023-06-01,WDSP,,
2023-06-01,GC,,
2023-06-01,NWGL,,
2023-06-01,KBTC,,
2023-06-01,PSOIX,,
2023-06-01,SIVR,,
2023-06-01,CNRLX,,
2023-06-01,EVTS,,
2023-06-01,BCG,,
2023-06-01,SWGC,,
2023-06-01,CAVA,,
2023-06-01,RPGL,,
2023-06-01,GSGG,,
2023-06-01,AACT,0.0,
2023-06-01,NREG,0.0,
2023-06-01,IPB,0.0,
2023-06-01,GJO,0.0,
2023-06-01,GTTJ,,
2023-06-01,QSJC,,
2023-06-01,QTM,,
2023-06-01,ALEH,,
2023-06-01,SRBK,,
2023-06-01,YMAT,,
2023-06-01,ELWS,,
2023-06-01,FOGO,,
2023-06-01,BTCW,,
2023-06-01,JNRV,,
2023-06-01,HIGR,0.0,0.001
2023-06-01,PMEC,,
2023-06-01,FLXG,,
2023-06-01,CMCZ,0.0,
2023-06-01,PHIN,,
2023-06-01,HYPB,,
2023-06-01,SAG,,
2023-06-01,HS,,
2023-06-01,ZBJ,,
2023-06-01,BDS,,
2023-06-01,TSGN,,
2023-06-01,JJOC,,
2023-06-01,BEEP,,
2023-06-01,PMC,,
2023-06-01,UBXG,,
2023-06-01,FROPX,,
2023-06-01,AQUB,,
2023-06-01,FGDL,,
2023-06-01,RUSA,,
2023-06-01,TDRK,0.0,-0.0
2023-06-01,KTH,0.0,
2023-06-01,BBUZ,0.0038410000000000002,-0.01
2023-06-01,IBG,,
2023-06-01,SWIN,,
2023-06-01,TWEN,,
2023-06-01,LBIO,,
2023-06-01,MSS,,
2023-06-01,MDLB,,
2023-06-01,NPCT,0.0,
2023-06-01,HRYU,,
2023-06-01,TKO,,
2023-06-01,CRGT,,
2023-06-01,CETI,0.0,0.005
2023-06-01,AMGS,,
2023-06-01,YIBO,,
2023-06-01,WETO,,
2023-06-01,HARD,,
2023-06-01,BELP,0.0,
2023-06-01,VFLEX,,
2023-06-01,GJT,0.0,
2023-06-01,OLSI,,
2023-06-01,TFSA,0.0,
2023-06-01,PALL,,
2023-06-01,FCREX,,
2023-06-01,AIDG,,
2023-06-01,ANVI,,
2023-06-01,RYNL,0.0,
2023-06-01,SFLM,0.0,-0.002
2023-06-01,AAIDX,,
2023-06-01,IAMR,,
2023-06-01,ASAV,0.0,-0.011
2023-06-01,NRXS,,
2023-06-01,SEQP,,
2023-06-01,SFWJ,0.0,
2023-06-01,SLDX,0.0,-7.532
2023-06-01,ZCSH,0.0,
2023-06-01,HZAG,,
2023-06-01,PSE,,
2023-06-01,MDRI,,
2023-06-01,ESH,,
2023-06-01,GRAZ,0.0,
2023-06-01,IVP,,
2023-06-01,NLON,,
2023-06-01,UERI,,
2023-06-01,PWM,,
2023-06-01,JUNS,,
2023-06-01,OMED,,
2023-06-01,SZL,,
2023-06-01,GLNS,0.0,
2023-06-01,BNO,,
2023-06-01,EMTX,,
2023-06-01,LNZNY,,
2023-06-01,KTN,0.0,
2023-06-01,FXC,,
2023-06-01,GJS,0.0,
2023-06-01,MADL,,
2023-06-01,WXT,,
2023-06-01,LEWY,,
2023-06-01,LBGJ,,
2023-06-01,RYET,,
2023-06-01,BKV,,
2023-06-01,INDV,,
2023-06-01,DVGR,,
2023-06-01,ALKD,,
2023-06-01,PSIG,,
2023-06-01,IMSV,,
2023-06-01,PODC,,
2023-06-01,ICGC,,
2023-06-01,ADVB,,
2023-06-01,LGCL,,
2023-06-01,AGLY,,
2023-06-01,CDTG,,
2023-06-01,DSWR,,
2023-06-01,NICHX,,
2023-06-01,LEC,,
2023-06-01,WEIX,,
2023-06-01,SCIT,,
2023-06-01,ACMSY,,
2023-06-01,ODRS,,
2023-06-01,FTEL,,
2023-06-01,STA,,
2023-06-01,GLNK,0.0,
2023-06-01,AIMA,,
2023-06-01,OUNZ,,
2023-06-01,BGC,,
2023-06-01,RADX,,
2023-06-01,DCCA,,
2023-06-01,AEIB,,
2023-06-01,GLXY,,
2023-06-01,VFS,,
2023-06-01,HGRN,,
2023-06-01,CRGH,,
2023-06-01,ELC,0.0,
2023-06-01,NORD,0.0,
2023-06-01,CECL,,
2023-06-01,PPLT,,
2023-06-01,EVOH,,
2023-06-01,MANA,0.0,
2023-06-01,NRHI,0.0,-1.27
2023-06-01,BOWN,,
2023-06-01,GLXG,,
2023-06-01,GXLM,0.0,
2023-06-01,LENDX,,
2023-06-01,GJH,0.0,
2023-06-01,MALG,0.0,0.01
2023-06-01,AZTR,0.0,
2023-06-01,ASCIX,,
2023-06-01,PAPL,,
2023-06-01,INTJ,,
2023-06-01,QGLD,,
2023-06-01,SOSH,,
2023-06-01,MJID,,
2023-06-01,HLST,,
2023-06-01,CJET,0.0,
2023-06-01,PDPG,0.0,
2023-06-01,ROAR,,
2023-06-01,BTRY,0.0,
2023-06-01,SKUR,,
2023-06-01,ALEF,,
2023-06-01,PROQ,,
2023-06-01,CPRDX,,
2023-06-01,BGAC,,
2023-06-01,VSTE,,
2023-06-01,DESR,,
2023-06-01,CCTG,,
2023-06-01,RVGO,,
2023-06-01,PRZO,,
2023-06-01,FTRE,,
2023-06-01,SCRP,,
2023-06-01,XALCX,,
2023-06-01,ALPX,0.0,
2023-06-01,FBGL,,
2023-06-01,ESGL,,
2023-06-01,ZKH,,
2023-06-01,GENK,,
2023-06-01,GRTR,,
2023-06-01,MPH,,
2023-06-01,ETI-P,0.0,
2023-06-01,UUP,,
2023-06-01,HTIA,0.0,-1.07
2023-06-01,LTAFX,,
2023-06-01,GJR,0.0,
2023-06-01,MNKA,0.0,
2023-06-01,XSIAX,,
